t,avg_absC2_LR,avg_absC2_LT,avg_absC2_LL
2.2600000000000000e+02,2.7081454147303396e-60,1.2567653978001951e-59,1.7000661571910320e-03
2.2700000000000000e+02,1.7145054082870247e-57,2.0742303699262864e-59,1.9704595104288497e-03
2.2800000000000000e+02,1.1303276992750837e-56,9.6242146550025638e-60,1.9561905934533702e-03
2.2900000000000000e+02,3.0653004424989122e-56,7.5208763164840005e-60,1.5935296158890047e-03
2.3000000000000000e+02,3.6198318685849521e-56,1.8520728292795864e-58,1.1845545416149788e-03
2.3100000000000000e+02,3.3428112103457377e-57,7.0849899990036247e-58,1.4691763975188557e-03
2.3200000000000000e+02,1.0235070962718194e-55,1.1213166429768537e-57,3.6653430459277435e-03
2.3300000000000000e+02,9.2303111342683283e-55,4.4392787796261557e-58,9.0588688667082532e-03
2.3400000000000000e+02,2.8031995472527596e-54,5.3317220481458341e-58,1.5173411768765055e-02
2.3500000000000000e+02,3.7800644844471040e-54,9.7995819978202341e-57,1.6903740874543986e-02
2.3600000000000000e+02,8.8695679974497444e-55,3.2107627075766539e-56,1.4362854250837928e-02
2.3700000000000000e+02,4.6986491583780083e-54,4.0117063379074590e-56,1.1986797770104895e-02
2.3800000000000000e+02,5.6433786866010015e-53,5.8909743882102927e-57,1.1999379511218973e-02
2.3900000000000000e+02,1.8231314607840398e-52,6.1932272371062523e-56,1.3204005145105644e-02
2.4000000000000000e+02,2.5673680737451821e-52,5.2004575694819887e-55,1.3012068078755594e-02
2.4100000000000000e+02,7.7131369556655045e-53,1.1872497174242828e-54,1.0830839072503514e-02
2.4200000000000000e+02,1.9811367746531341e-52,8.2456333961501171e-55,8.7286208189818523e-03
2.4300000000000000e+02,2.7676685097720961e-51,8.2177193020208206e-56,8.4354055490739963e-03
2.4400000000000000e+02,8.8872201094473401e-51,6.6007825104716528e-54,1.0084602543006940e-02
2.4500000000000000e+02,1.2038521153193661e-50,2.6034267229107723e-53,1.2606947846279980e-02
2.4600000000000000e+02,3.3300669735774162e-51,3.4150820663297704e-53,1.4382339891804596e-02
2.4700000000000000e+02,8.9889654665620028e-51,4.1045261459748011e-54,1.4475580936481028e-02
2.4800000000000000e+02,1.1373118255790571e-49,6.6136086012527006e-53,1.3169997959281475e-02
2.4900000000000000e+02,3.3314836887549386e-49,5.1227584078232238e-52,1.1431345916943407e-02
2.5000000000000000e+02,3.9430672595672037e-49,1.0994461398618557e-51,1.0183040219668102e-02
2.5100000000000000e+02,6.6968935614456947e-50,6.4498359123925109e-52,9.7958191983640083e-03
2.5200000000000000e+02,4.4575158911395309e-49,2.1811762004651568e-52,9.8996412253698190e-03
2.5300000000000000e+02,3.9755728521745814e-48,7.7891446563316537e-51,9.6968641490090979e-03
