t,Re_avg_C_LR,Im_avg_C_LR,Re_avg_C_LT,Im_avg_C_LT,Re_avg_C_LL,Im_avg_C_LL
3.3570000000000000e+03,-2.5749885513435193e-03,-7.9881789759255153e-02,-3.0067184134014318e-03,-1.1582773929798352e-02,7.0324336468674331e-03,-7.9895886362644757e-03
3.3580000000000000e+03,-3.0773069843072665e-03,-8.2328736322826154e-02,-2.6110518171119806e-03,-1.4025504919915322e-02,-5.1697723076450999e-06,-4.7296107114047801e-03
3.3590000000000000e+03,-3.6095341695102688e-03,-8.5220719103270212e-02,-2.0613314708219639e-03,-1.6060991831071507e-02,-5.9226788741673624e-03,-7.6476257368080780e-03
3.3600000000000000e+03,-4.1728796304352804e-03,-8.8590972280533933e-02,-1.3295546911462814e-03,-1.7542793557588574e-02,-5.5348628542459836e-03,-1.3089049223162189e-02
3.3610000000000000e+03,-4.6551023090494453e-03,-9.2425312948290358e-02,-4.3376963447688848e-04,-1.8315665266103100e-02,-6.8555367771624433e-04,-1.5905692260524108e-02
3.3620000000000000e+03,-4.9163365302801682e-03,-9.6588601725889928e-02,5.3347405716435206e-04,-1.8273248152794096e-02,3.0137656876098535e-03,-1.4641631076352394e-02
3.3630000000000000e+03,-4.9445410657658210e-03,-1.0087186994488213e-01,1.4593753979254681e-03,-1.7404241194590706e-02,2.7302637935530229e-03,-1.1891123911687583e-02
3.3640000000000000e+03,-4.8586915140366701e-03,-1.0512032809150962e-01,2.2878022582846877e-03,-1.5774396048305727e-02,5.2616751697700517e-04,-1.0476657830355380e-02
3.3650000000000000e+03,-4.7374045030393712e-03,-1.0927903448810945e-01,3.0273585976845329e-03,-1.3467315649218010e-02,-5.5182921154752255e-04,-1.0617183916745447e-02
3.3660000000000000e+03,-4.4954632608976020e-03,-1.1329172958814228e-01,3.6906456051581512e-03,-1.0552396377934070e-02,-5.5930623846509020e-04,-1.1099608356693413e-02
3.3670000000000000e+03,-3.9792791502942515e-03,-1.1698477821552651e-01,4.2512578608056668e-03,-7.1044151471159854e-03,-1.5578663155475703e-03,-1.1897672450256027e-02
3.3680000000000000e+03,-3.1640082064821186e-03,-1.2009573750470084e-01,4.6694165315604389e-03,-3.2304998516843116e-03,-3.4691421517270594e-03,-1.4096407572703919e-02
3.3690000000000000e+03,-2.1986424466803006e-03,-1.2242153989153724e-01,4.9358553813025497e-03,9.3919200553667077e-04,-3.3564696419720679e-03,-1.7307171901972548e-02
3.3700000000000000e+03,-1.2483385601151067e-03,-1.2390977147215106e-01,5.0621079366074840e-03,5.2785212655542760e-03,2.9413657923886311e-04,-1.8834306694988343e-02
3.3710000000000000e+03,-3.4996550916816568e-04,-1.2459959320071061e-01,5.0303719521470050e-03,9.6619138228472706e-03,4.3320977669444958e-03,-1.6667478285674879e-02
3.3720000000000000e+03,5.3565254492938651e-04,-1.2451869090656156e-01,4.7806204246062167e-03,1.3928361099111549e-02,4.1846545736030265e-03,-1.2593688462718204e-02
3.3730000000000000e+03,1.3731174270616704e-03,-1.2368460665843363e-01,4.2611792938096991e-03,1.7863700894075688e-02,1.2204799348095597e-04,-1.0613292241381949e-02
3.3740000000000000e+03,2.0383528359304904e-03,-1.2219082937817112e-01,3.4763752369746980e-03,2.1231926884248829e-02,-2.1464137809164121e-03,-1.1847345012053761e-02
3.3750000000000000e+03,2.4759699106163997e-03,-1.2022180231642002e-01,2.4681098997090933e-03,2.3820647646871161e-02,1.4287714344630908e-03,-1.2555488537023603e-02
3.3760000000000000e+03,2.8071885444926181e-03,-1.1793380963328598e-01,1.2661502766076300e-03,2.5451077901774078e-02,7.1390293821416220e-03,-8.7074953726816486e-03
3.3770000000000000e+03,3.2193599216568183e-03,-1.1533469528600472e-01,-1.0817777278982449e-04,2.5963348895811669e-02,7.1803360683872939e-03,-1.8922236542242171e-03
3.3780000000000000e+03,3.7646894319068674e-03,-1.1231736004690855e-01,-1.5781544252285291e-03,2.5235127227114584e-02,-3.4951494905085699e-04,1.4334119002154340e-03
3.3790000000000000e+03,4.3276306967445846e-03,-1.0880908714209837e-01,-2.9815142905595220e-03,2.3248942736441524e-02,-7.7034087901480235e-03,-2.4632532194933309e-03
3.3800000000000000e+03,4.7993406074173578e-03,-1.0484980108622734e-01,-4.1420932122247095e-03,2.0142129032614121e-02,-5.8644273199072458e-03,-9.1449280320034104e-03
3.3810000000000000e+03,5.2228459963968863e-03,-1.0051121585480192e-01,-4.9803638097338961e-03,1.6168991331661765e-02,4.3030625929886632e-03,-1.0103305335067005e-02
3.3820000000000000e+03,5.7206556621815742e-03,-9.5780970466099818e-02,-5.5373071783671821e-03,1.1597390875158192e-02,1.1950469181597079e-02,-2.4405110601611346e-03
3.3830000000000000e+03,6.3190340780762645e-03,-9.0572252850092058e-02,-5.8836348088462387e-03,6.6380994298952259e-03,8.2029860237833457e-03,7.1684301024591878e-03
3.3840000000000000e+03,6.9201540229778804e-03,-8.4835653522587984e-02,-6.0227677729132491e-03,1.4657344616159423e-03,-3.5175716154225863e-03,9.3667940933178893e-03
3.3850000000000000e+03,7.4568260135363645e-03,-7.8606449915166215e-02,-5.8949590467569611e-03,-3.7163642477555025e-03,-1.0925244691638678e-02,2.3709630450578631e-03
3.3860000000000000e+03,8.0005360106927045e-03,-7.1918450115621091e-02,-5.4568957912058862e-03,-8.6543808688241790e-03,-6.1801441941064525e-03,-5.9073411819905641e-03
3.3870000000000000e+03,8.6552946177305065e-03,-6.4715345196859758e-02,-4.7246375789477234e-03,-1.3082836122845713e-02,5.9145871781232373e-03,-6.1336559127669037e-03
3.3880000000000000e+03,9.3743265925030437e-03,-5.6906715143218815e-02,-3.7370099568426246e-03,-1.6764246458630339e-02,1.3408540729896556e-02,2.9490103348555419e-03
3.3890000000000000e+03,9.9571788088626025e-03,-4.8518338910159581e-02,-2.5162815951512651e-03,-1.9488114514444769e-02,9.6306244117061804e-03,1.3711338366769431e-02
3.3900000000000000e+03,1.0246544370317839e-02,-3.9747242223684934e-02,-1.1029700579770509e-03,-2.1066049662307022e-02,-7.0241414946052268e-04,1.7674075471501929e-02
3.3910000000000000e+03,1.0272501199603486e-02,-3.0847927670346553e-02,3.7682162105314305e-04,-2.1378441840915786e-02,-6.9475332964840895e-03,1.3725568471036674e-02
3.3920000000000000e+03,1.0163246901597769e-02,-2.1992685586523699e-02,1.7202316385296818e-03,-2.0453051988802557e-02,-2.9998533967215747e-03,8.6910433976277943e-03
3.3930000000000000e+03,9.9584438015697958e-03,-1.3270898949509316e-02,2.7552929426531464e-03,-1.8489343032862454e-02,7.2751150094758433e-03,1.0423001486849711e-02
3.3940000000000000e+03,9.5859463653764944e-03,-4.7931392845934626e-03,3.4405766654962027e-03,-1.5782954766354884e-02,1.3787715599848949e-02,2.0174657596244462e-02
3.3950000000000000e+03,9.0246261876693861e-03,3.2761065123725831e-03,3.8507636284638336e-03,-1.2609590745088590e-02,9.3854864257485980e-03,3.1047801887832994e-02
3.3960000000000000e+03,8.4095942184671119e-03,1.0821985557572984e-02,4.0750707916744049e-03,-9.1662399906705626e-03,-3.2572880002837909e-03,3.3961021155471491e-02
3.3970000000000000e+03,7.9144350483821655e-03,1.7878301322428167e-02,4.1484174390686007e-03,-5.5945980938131778e-03,-1.3169896020369359e-02,2.6207638601313522e-02
3.3980000000000000e+03,7.5594832755616174e-03,2.4572478468529235e-02,4.0737325980084085e-03,-2.0239513938516808e-03,-1.0875965631816802e-02,1.4797700151472538e-02
3.3990000000000000e+03,7.2063141620311022e-03,3.0971825576412298e-02,3.8704679188447133e-03,1.4240565073759181e-03,1.6258111059356368e-03,1.0441098315721917e-02
3.4000000000000000e+03,6.7489471802186854e-03,3.7022178864501876e-02,3.5662485721758815e-03,4.6511977078125925e-03,1.1178032838469827e-02,1.6750009418993652e-02
3.4010000000000000e+03,6.2462437023755035e-03,4.2647482947987057e-02,3.1498981776772197e-03,7.5690687395179503e-03,6.0727533217261390e-03,2.5409432079386382e-02
3.4020000000000000e+03,5.8249444808587247e-03,4.7865830296682406e-02,2.5741600820765272e-03,1.0060564767713972e-02,-1.0657249575056720e-02,2.3759912906438460e-02
3.4030000000000000e+03,5.4986089316650475e-03,5.2765460008946823e-02,1.8324586947503928e-03,1.1978585763051820e-02,-2.2402250019293565e-02,8.4220441908724828e-03
3.4040000000000000e+03,5.1559536787130315e-03,5.7384495756237136e-02,1.0226204839919371e-03,1.3214075619607120e-02,-1.5793034745487190e-02,-9.5375133273090992e-03
3.4050000000000000e+03,4.7268233239162287e-03,6.1669194525522032e-02,3.0721260331692340e-04,1.3777631479338904e-02,3.8933877129837262e-03,-1.4991927228161242e-02
3.4060000000000000e+03,4.2821248115999929e-03,6.5566767301475801e-02,-2.0313485173520677e-04,1.3806777414815088e-02,1.6667251533880153e-02,-4.8551105743129012e-03
3.4070000000000000e+03,3.9182405461653923e-03,6.9111082341554872e-02,-5.2749894618617536e-04,1.3480515532629569e-02,8.6363345320196096e-03,7.6309924818815517e-03
3.4080000000000000e+03,3.5833715893293450e-03,7.2363282733582029e-02,-7.8438162699173404e-04,1.2912632468784531e-02,-1.2475555817162687e-02,6.1691070493558068e-03
3.4090000000000000e+03,3.0922379681148815e-03,7.5271856272632373e-02,-1.1002539161199718e-03,1.2104282833001552e-02,-2.4754222675033057e-02,-1.1329978181449351e-02
3.4100000000000000e+03,2.3208749499401666e-03,7.7636213373889151e-02,-1.5454604114776181e-03,1.0968941396815445e-02,-1.5072326757028465e-02,-3.0117261683377021e-02
3.4110000000000000e+03,1.3282556898895240e-03,7.9226980292199059e-02,-2.1231441043866716e-03,9.3886426508679784e-03,7.1814425585857225e-03,-3.3670850225941219e-02
3.4120000000000000e+03,2.5432802142530452e-04,7.9914470780137026e-02,-2.7745514990056841e-03,7.2696701553957160e-03,2.0251866075700002e-02,-2.0444534656385613e-02
3.4130000000000000e+03,-8.5175717924287637e-04,7.9659359520173570e-02,-3.3827604646558267e-03,4.5951334977547545e-03,1.2616171092464233e-02,-4.8050032884940849e-03
3.4140000000000000e+03,-2.0366334957429067e-03,7.8415787873756443e-02,-3.8047994545410417e-03,1.4647730131324827e-03,-6.0847360893097656e-03,-1.8950326309213656e-03
3.4150000000000000e+03,-3.2914622099919546e-03,7.6110087734255136e-02,-3.9458717217272111e-03,-1.9126939351873588e-03,-1.6220509066893315e-02,-1.2756249110905017e-02
3.4160000000000000e+03,-4.4798787078966194e-03,7.2733943956636835e-02,-3.8211759102404121e-03,-5.2919931855847238e-03,-8.4027582920443416e-03,-2.4602509296761062e-02
3.4170000000000000e+03,-5.4670782520124016e-03,6.8410647800021762e-02,-3.5354367795673901e-03,-8.4847368308233213e-03,8.1740967929684154e-03,-2.4695740721576900e-02
3.4180000000000000e+03,-6.2811778371012310e-03,6.3316138744958103e-02,-3.1897229434876251e-03,-1.1399113808194691e-02,1.6290706343177978e-02,-1.2991122070110075e-02
3.4190000000000000e+03,-7.0795897724494905e-03,5.7535075530181397e-02,-2.8064363144276812e-03,-1.3999380414035185e-02,8.0689166626745409e-03,-1.3745903436112245e-03
3.4200000000000000e+03,-7.9517379265326617e-03,5.1030609930575656e-02,-2.3396809450063993e-03,-1.6235915987174485e-02,-8.0286526592125290e-03,-1.3681405308489519e-03
3.4210000000000000e+03,-8.8085258004167097e-03,4.3765923938045834e-02,-1.7379617366336622e-03,-1.8012513512517040e-02,-1.6157589526747160e-02,-1.2892873326426120e-02
3.4220000000000000e+03,-9.4892028896705841e-03,3.5825787431622035e-02,-9.7897980091990727e-04,-1.9200606903147878e-02,-8.4050373524552809e-03,-2.4604752060046878e-02
3.4230000000000000e+03,-9.9282362509160154e-03,2.7401105959310779e-02,-5.7706692458326857e-05,-1.9661228888773509e-02,8.0169489589141871e-03,-2.4860805623731955e-02
3.4240000000000000e+03,-1.0164421318482558e-02,1.8687783806850319e-02,1.0150532320809919e-03,-1.9256240741724089e-02,1.7810003551699718e-02,-1.2700146202640861e-02
3.4250000000000000e+03,-1.0211755111433745e-02,9.8493044024707405e-03,2.1678045718117665e-03,-1.7878954864056093e-02,1.1851424760496465e-02,1.2832051808721540e-03
3.4260000000000000e+03,-1.0003536508335929e-02,1.0745339934970144e-03,3.2316427866406414e-03,-1.5526606360704513e-02,-4.5541766028957846e-03,4.7104223002999062e-03
3.4270000000000000e+03,-9.5005671975479673e-03,-7.3906509108287123e-03,3.9914626394775624e-03,-1.2370167954391722e-02,-1.6749866690152784e-02,-5.3460842965907607e-03
3.4280000000000000e+03,-8.8018198621253874e-03,-1.5323564967359220e-02,4.3122741199199026e-03,-8.7417125147444263e-03,-1.3991963692264839e-02,-1.9843432874756112e-02
3.4290000000000000e+03,-8.0772938985839010e-03,-2.2629616104063329e-02,4.2271263473049533e-03,-5.0196371617490148e-03,1.4742033431956150e-03,-2.5803543927173780e-02
3.4300000000000000e+03,-7.3894803687003553e-03,-2.9326330907437765e-02,3.8979096341007408e-03,-1.4905474497448631e-03,1.7208430041479279e-02,-1.7223111936429846e-02
3.4310000000000000e+03,-6.6351853794903081e-03,-3.5409631181651732e-02,3.4895153117182743e-03,1.7098724140236178e-03,2.1517469534587642e-02,6.0003640546325095e-04
3.4320000000000000e+03,-5.6874145066719648e-03,-4.0761394908622142e-02,3.0783231886513289e-03,4.5535181400411266e-03,1.2326702566321046e-02,1.6044979114790456e-02
3.4330000000000000e+03,-4.5540813775250214e-03,-4.5205677603104337e-02,2.6580971922594253e-03,7.0393006162450100e-03,-2.5073565674584176e-03,2.0288322007561522e-02
3.4340000000000000e+03,-3.3566144820107655e-03,-4.8631263892104121e-02,2.1943702118771384e-03,9.1448753886181657e-03,-1.1779473309693825e-02,1.3354164968059270e-02
3.4350000000000000e+03,-2.1802148797486725e-03,-5.1026773878773246e-02,1.6527606138103845e-03,1.0817606089494119e-02,-8.6785394984389974e-03,3.5493300251427553e-03
3.4360000000000000e+03,-1.0119074410205270e-03,-5.2409810583212132e-02,1.0000918478783106e-03,1.1975275388259203e-02,4.7112841548362467e-03,1.3773773821832912e-03
3.4370000000000000e+03,1.5781375141697381e-04,-5.2777778129342402e-02,2.2980368970157414e-04,1.2515036070499325e-02,1.8258261665394002e-02,1.1772325916348213e-02
3.4380000000000000e+03,1.2320770267381174e-03,-5.2163426110038519e-02,-5.8420951484083438e-04,1.2359667929394042e-02,2.0460896900406533e-02,2.9643426251116572e-02
3.4390000000000000e+03,2.0658016741733069e-03,-5.0714332485542586e-02,-1.2762324870298075e-03,1.1538232438765757e-02,7.8914518342048691e-03,4.2810815325761670e-02
3.4400000000000000e+03,2.6150031480633700e-03,-4.8669057952851952e-02,-1.6724491240594703e-03,1.0235778686747158e-02,-1.0256211192118250e-02,4.1633885439515357e-02
3.4410000000000000e+03,2.9742400888547451e-03,-4.6239970758163204e-02,-1.7147768741500864e-03,8.7453520787686943e-03,-1.8860547939468623e-02,2.7887031982261282e-02
3.4420000000000000e+03,3.2519801392558805e-03,-4.3539833420031433e-02,-1.5067871322164605e-03,7.3388079616697978e-03,-1.0861043057745459e-02,1.3932550862938065e-02
3.4430000000000000e+03,3.4549329878211760e-03,-4.0628289300374813e-02,-1.2339869659295820e-03,6.1537025238624912e-03,5.0731328147032798e-03,1.1451928062254193e-02
3.4440000000000000e+03,3.5319753758892365e-03,-3.7592872729172049e-02,-1.0371858668027656e-03,5.1784078961469226e-03,1.2575640028755466e-02,2.0187753747435606e-02
3.4450000000000000e+03,3.4993781699728427e-03,-3.4543387625693950e-02,-9.5258645233847891e-04,4.3241332303948265e-03,4.1430853924591428e-03,2.8452114682483539e-02
3.4460000000000000e+03,3.4567838280624629e-03,-3.1534229064742646e-02,-9.4391371657264042e-04,3.5064568116596325e-03,-1.1383842096374145e-02,2.5244555468636198e-02
3.4470000000000000e+03,3.4647344235496460e-03,-2.8540025826034841e-02,-9.5769162444079463e-04,2.6827858299054105e-03,-1.8645056275583816e-02,1.1228420552370224e-02
3.4480000000000000e+03,3.4595241074033486e-03,-2.5536455581332294e-02,-9.4158197818473399e-04,1.8562677741905031e-03,-1.1785974183228043e-02,-2.8159513744757773e-03
3.4490000000000000e+03,3.3387691863183649e-03,-2.2582629757497429e-02,-8.4294898742416592e-04,1.0759442361683710e-03,8.5447083227843754e-04,-7.4772091769032233e-03
3.4500000000000000e+03,3.1176264785726347e-03,-1.9784125233481949e-02,-6.3370265434322087e-04,4.2886865854423537e-04,7.0679305903466605e-03,-3.2882012091922895e-03
3.4510000000000000e+03,2.9539184977610761e-03,-1.7166181017965649e-02,-3.5273494559959272e-04,-2.1046009623087309e-07,3.0743081688071432e-03,1.7110682797999051e-03
3.4520000000000000e+03,3.0094231565353288e-03,-1.4603080941191789e-02,-1.0676101028516437e-04,-1.9214421471325328e-04,-5.0934514140387015e-03,8.1749888865809747e-04
3.4530000000000000e+03,3.3207522832224916e-03,-1.1878744625563726e-02,-5.3377394421831076e-06,-2.2764282349861881e-04,-9.6212164921522549e-03,-6.0031307082042250e-03
3.4540000000000000e+03,3.8205964923266719e-03,-8.7970533492397682e-03,-8.4977017254426793e-05,-2.5459107108897225e-04,-7.6102778854430023e-03,-1.3909046347101488e-02
3.4550000000000000e+03,4.4394403233576135e-03,-5.2272696924399757e-03,-2.9436087456862658e-04,-4.1264846366289285e-04,-1.0690821160793701e-03,-1.7859781697595081e-02
3.4560000000000000e+03,5.1287843849861037e-03,-1.0868339867667754e-03,-5.4388825053643412e-04,-7.7582827692405335e-04,5.9333182155807745e-03,-1.5623258774145830e-02
3.4570000000000000e+03,5.7926326738755767e-03,3.6495000729544497e-03,-7.5844931846697134e-04,-1.3443011711475744e-03,8.9264428228024249e-03,-8.7526020384340077e-03
3.4580000000000000e+03,6.2704088756350123e-03,8.8921589829591714e-03,-8.9127626091897760e-04,-2.0656999837450206e-03,5.0662253199752639e-03,-2.1944862275132767e-03
3.4590000000000000e+03,6.4476993800455830e-03,1.4421632063952208e-02,-9.2040351451424542e-04,-2.8577406000522814e-03,-3.2738555220619293e-03,-1.3351358113509381e-03
3.4600000000000000e+03,6.3729602050006696e-03,1.9985788193719264e-02,-8.6210406856833204e-04,-3.6340893492845055e-03,-8.1913481136171844e-03,-6.8637820273091668e-03
3.4610000000000000e+03,6.2156703355409487e-03,2.5436717781215038e-02,-7.8383017025084685e-04,-4.3449559806250024e-03,-3.4655787666283944e-03,-1.2626693828698301e-02
3.4620000000000000e+03,6.0891512986437912e-03,3.0762461074516471e-02,-7.6983057563948551e-04,-5.0108927825665908e-03,6.9515689556765370e-03,-1.1129417859793963e-02
3.4630000000000000e+03,5.9323346601979137e-03,3.5975892256805413e-02,-8.4467847961676207e-04,-5.7051068588484513e-03,1.1095456712671007e-02,-2.4553095487686071e-03
3.4640000000000000e+03,5.5709743370607172e-03,4.0978078059479436e-02,-9.3018642501636710e-04,-6.4775831320349536e-03,2.5234929238817810e-03,4.2492682624448762e-03
3.4650000000000000e+03,4.8632425200502540e-03,4.5524042575581056e-02,-8.9490569424157730e-04,-7.2808289482563168e-03,-1.0323415880621712e-02,6.0457763737554234e-04
3.4660000000000000e+03,3.7631539880237865e-03,4.9287680784801398e-02,-6.5627172642679452e-04,-7.9677894555202199e-03,-1.2524383576898376e-02,-1.0428806273683700e-02
3.4670000000000000e+03,2.2822654141287902e-03,5.1931850736546138e-02,-2.3371789051754486e-04,-8.3637987011134143e-03,-7.6384680173113926e-04,-1.6864827698070392e-02
3.4680000000000000e+03,4.6972375854309960e-04,5.3144025057027228e-02,2.9182694717942324e-04,-8.3430542223782954e-03,1.1358275576088475e-02,-1.1632750272758750e-02
3.4690000000000000e+03,-1.5334518649416785e-03,5.2689080095443284e-02,8.5039617431182963e-04,-7.8491856385426682e-03,9.1360516350458935e-03,-1.5278006917548979e-03
3.4700000000000000e+03,-3.4690352228744399e-03,5.0507354247698595e-02,1.4034376344482079e-03,-6.8716817927045185e-03,-4.9329854333277088e-03,6.0371374397808354e-04
3.4710000000000000e+03,-5.0720355787217900e-03,4.6778328184394889e-02,1.9113501860178520e-03,-5.4311536608938060e-03,-1.3702228623378965e-02,-8.4687199492314586e-03
3.4720000000000000e+03,-6.2454223799920930e-03,4.1848724558962269e-02,2.3184849771208031e-03,-3.5904154394887700e-03,-6.5115251716855718e-03,-1.8295153722838818e-02
3.4730000000000000e+03,-7.1111020871669622e-03,3.6050580080276756e-02,2.5896886852321216e-03,-1.4552824158716999e-03,7.4387519409675829e-03,-1.7700676290509986e-02
3.4740000000000000e+03,-7.8692479702590912e-03,2.9561737752471885e-02,2.7444663805407305e-03,8.6116817127094279e-04,1.0654584687599758e-02,-8.6677695587163723e-03
3.4750000000000000e+03,-8.6116143513809348e-03,2.2423465419343591e-02,2.8249270986647579e-03,3.2773693901316505e-03,-5.1069603574116582e-04,-3.6103822137555576e-03
3.4760000000000000e+03,-9.2700680943627566e-03,1.4669542613999140e-02,2.8237649244192875e-03,5.7313013423625240e-03,-1.1094905197135222e-02,-9.3842461271121148e-03
3.4770000000000000e+03,-9.7055632632321118e-03,6.4318906157819827e-03,2.6666287116375999e-03,8.1231908366858913e-03,-6.1631992045978780e-03,-1.8135345673858574e-02
3.4780000000000000e+03,-9.7959622444372466e-03,-2.0411222390028078e-03,2.2874644806588950e-03,1.0284873608255198e-02,1.0498134924310501e-02,-1.6509413708265145e-02
3.4790000000000000e+03,-9.4432669951228319e-03,-1.0407195850088757e-02,1.7180448596227362e-03,1.2029224238761472e-02,2.0602251351981786e-02,-1.9245291353378073e-03
3.4800000000000000e+03,-8.5730679664749194e-03,-1.8247049344226593e-02,1.0853895595753886e-03,1.3242396728017476e-02,1.2785346376963115e-02,1.3781312304574305e-02
3.4810000000000000e+03,-7.2075218535062185e-03,-2.5111298156740628e-02,5.1448203804040353e-04,1.3927988388231482e-02,-4.7774989522495724e-03,1.7302916007892875e-02
3.4820000000000000e+03,-5.5465760160577048e-03,-3.0644150267172821e-02,4.1709841133060809e-05,1.4162683213281929e-02,-1.4376137792439077e-02,7.9170875002383522e-03
3.4830000000000000e+03,-3.9163319375254612e-03,-3.4727798943475073e-02,-3.7542251470140149e-04,1.4016280473678660e-02,-7.9546344331468677e-03,-2.7938370969424718e-03
3.4840000000000000e+03,-2.5755536164434145e-03,-3.7513470095209986e-02,-7.8289900438607157e-04,1.3514708754446696e-02,6.4364249340485838e-03,-3.5057337965872571e-03
3.4850000000000000e+03,-1.5537541771693717e-03,-3.9282986640277254e-02,-1.1833856636370103e-03,1.2662017125151677e-02,1.5336839852743190e-02,6.6783828894467550e-03
3.4860000000000000e+03,-6.8132847098371615e-04,-4.0247913023723332e-02,-1.5538150515270258e-03,1.1473800970933944e-02,1.3071202509316669e-02,1.9726380739751147e-02
3.4870000000000000e+03,2.3305487102236812e-04,-4.0449661394901235e-02,-1.8749878414167709e-03,9.9849252710243926e-03,3.9856558249851308e-03,2.7322956221938782e-02
3.4880000000000000e+03,1.2661228528621960e-03,-3.9808872061252887e-02,-2.1231206457466086e-03,8.2470141727329967e-03,-4.5531694182717707e-03,2.6826087079849091e-02
3.4890000000000000e+03,2.3867645044527951e-03,-3.8231117778444970e-02,-2.2509423810590803e-03,6.3422997314891106e-03,-8.3578795007159552e-03,2.0843968372651140e-02
3.4900000000000000e+03,3.5257288851427461e-03,-3.5669442173649236e-02,-2.2173732464992602e-03,4.3956399777027536e-03,-7.2138266943994871e-03,1.3799741103190899e-02
3.4910000000000000e+03,4.5923022393176780e-03,-3.2144773679587228e-02,-2.0567105672759014e-03,2.5394836683071981e-03,-3.2805568945194112e-03,9.1667858120321778e-03
3.4920000000000000e+03,5.4539183300788777e-03,-2.7774420692317964e-02,-1.9029417242118246e-03,8.3161956471068026e-04,8.9433903160773541e-05,7.9515747698607146e-03
3.4930000000000000e+03,5.9810877465095811e-03,-2.2796088639623062e-02,-1.9142210960762975e-03,-8.0517196584447203e-04,9.9934854890897936e-05,8.3188901290004585e-03
3.4940000000000000e+03,6.1642926420950326e-03,-1.7516076289337525e-02,-2.1523028764914862e-03,-2.5509817668311124e-03,-2.9281075626674813e-03,7.2097203877606944e-03
3.4950000000000000e+03,6.1681706687212890e-03,-1.2171701920932494e-02,-2.5283507507933155e-03,-4.5738536423723030e-03,-5.3873214971463844e-03,3.4176701180755305e-03
3.4960000000000000e+03,6.2195507982158093e-03,-6.8173779894359033e-03,-2.8606360564427868e-03,-6.9173765401857046e-03,-4.3509861484927661e-03,-1.0601328568280806e-03
3.4970000000000000e+03,6.4163321293990681e-03,-1.3549214487521733e-03,-2.9825716182603468e-03,-9.4669911270482150e-03,-1.4858803949276856e-03,-3.5561912575517592e-03
3.4980000000000000e+03,6.6517882544759608e-03,4.3081707458707333e-03,-2.8131505113694727e-03,-1.1998299323023390e-02,-1.3552022557883775e-03,-4.4578248155514562e-03
3.4990000000000000e+03,6.7251173561835185e-03,1.0118685959974179e-02,-2.3654837728412201e-03,-1.4258484078451823e-02,-5.3837089995713025e-03,-7.1715408413650407e-03
3.5000000000000000e+03,6.5034881974743225e-03,1.5870008001875983e-02,-1.7255654341002122e-03,-1.6039508692275679e-02,-9.1048577357772977e-03,-1.3708481986210247e-02
3.5010000000000000e+03,5.9677803668097698e-03,2.1292029002252386e-02,-1.0209964541160667e-03,-1.7228675318550452e-02,-6.8799173577395491e-03,-2.1161004234629077e-02
3.5020000000000000e+03,5.1402604531704402e-03,2.6122534677453173e-02,-3.6711177526171283e-04,-1.7823394745256196e-02,1.1823959165311044e-03,-2.3867541279880073e-02
3.5030000000000000e+03,4.0301583568190229e-03,3.0113432621742400e-02,2.0300022293043044e-04,-1.7889917567980824e-02,8.5319200210294231e-03,-1.9320434020281187e-02
3.5040000000000000e+03,2.6706013893165476e-03,3.3030145094045407e-02,7.6872026156652666e-04,-1.7473647531845930e-02,8.7448709170575602e-03,-1.1222446325742272e-02
3.5050000000000000e+03,1.1650015946861596e-03,3.4696583650371822e-02,1.4623087236859864e-03,-1.6520859273974644e-02,1.9260188616460731e-03,-6.2698271584511701e-03
3.5060000000000000e+03,-3.6023968838652795e-04,3.5043192590368866e-02,2.3504133643130819e-03,-1.4883166441145391e-02,-5.7156623184977670e-03,-8.1243521592818165e-03
3.5070000000000000e+03,-1.8573920967528807e-03,3.4081846344105812e-02,3.3548489051836491e-03,-1.2415005050357959e-02,-7.7549944116901129e-03,-1.4500101222008666e-02
3.5080000000000000e+03,-3.3744686255785619e-03,3.1820201330571916e-02,4.2787933559720742e-03,-9.0954751399523904e-03,-2.5366086385858154e-03,-1.9407676841829955e-02
3.5090000000000000e+03,-4.9443410362771485e-03,2.8220440458229211e-02,4.9067570807305614e-03,-5.0901226155540833e-03,6.4264802993208338e-03,-1.7789953943407173e-02
3.5100000000000000e+03,-6.4737929392054919e-03,2.3266937203800683e-02,5.0946564144444340e-03,-7.2483578020151121e-04,1.3289041299299866e-02,-8.8943187867064170e-03
3.5110000000000000e+03,-7.7731730653863434e-03,1.7074401778269636e-02,4.8061056905312049e-03,3.5954977846468106e-03,1.3313005581232168e-02,3.2131408509233029e-03
3.5120000000000000e+03,-8.6941049829734572e-03,9.9140183982276836e-03,4.1122302821575609e-03,7.4816676212633507e-03,5.7734418669369049e-03,1.1925209523914151e-02
3.5130000000000000e+03,-9.2083031004206624e-03,2.1337732517558846e-03,3.1745227266401365e-03,1.0647256063350137e-02,-4.7028527961420468e-03,1.2329752168988134e-02
3.5140000000000000e+03,-9.3431263516063276e-03,-5.9263296426231354e-03,2.1940957639031357e-03,1.2968295171222752e-02,-1.0337210093636581e-02,5.2037046468884100e-03
3.5150000000000000e+03,-9.0788894657367909e-03,-1.3934328102552088e-02,1.3178928874350558e-03,1.4479074229101442e-02,-6.0432649318323539e-03,-2.6249771198529398e-03
