t,avg_absC2_LR,avg_absC2_LT,avg_absC2_LL
1.0300000000000000e+02,9.0184306544088860e-133,3.8236669614927891e-192,2.4639938110736361e-04
1.0400000000000000e+02,8.5984846748964330e-131,4.8063463093705087e-191,3.6716898057073899e-04
1.0500000000000000e+02,7.7584382716876238e-129,3.9809943975392940e-189,2.5521058970892207e-04
1.0600000000000000e+02,6.6308433088259516e-127,9.6331903449431752e-188,2.8289497042225515e-04
1.0700000000000000e+02,5.3724803119936050e-125,1.1240925064331431e-186,2.1100405904054910e-04
1.0800000000000000e+02,4.1300125109138662e-123,5.4157526543152251e-186,1.0325241204876476e-04
1.0900000000000000e+02,3.0147196027818760e-121,9.1295168848493869e-186,9.0807621687103733e-05
1.1000000000000000e+02,2.0912219485641813e-119,1.0829358822537407e-183,2.3025742457557610e-05
1.1100000000000000e+02,1.3795581743010178e-117,2.9872156524518584e-182,2.9627516492661339e-05
1.1200000000000000e+02,8.6613659951824317e-116,3.3254252409559964e-181,3.7760813066885714e-05
1.1300000000000000e+02,5.1790500890362889e-114,1.3694440326613886e-180,1.2451145602304536e-04
1.1400000000000000e+02,2.9514363950276478e-112,2.9492806865461687e-180,2.4739542968184433e-04
1.1500000000000000e+02,1.6040956499059272e-110,2.6935104500712558e-178,2.5563785227832394e-04
1.1600000000000000e+02,8.3200604242812768e-109,5.5481669436443326e-177,2.4305980928421118e-04
1.1700000000000000e+02,4.1209768671173794e-107,4.3297073127747677e-176,9.7247796311929766e-05
1.1800000000000000e+02,1.9503920403709661e-105,9.2845937871835155e-176,2.4068701009684421e-05
1.1900000000000000e+02,8.8258183555901751e-104,1.1321003720733123e-174,2.8176355876810337e-05
1.2000000000000000e+02,3.8208116249985709e-102,4.6189580496845971e-173,1.5648588656026430e-05
1.2100000000000000e+02,1.5833366473207941e-100,5.2865987238829404e-172,1.8365433024019736e-04
1.2200000000000000e+02,6.2842104038523073e-99,2.0153396304840925e-171,2.3022729370524763e-04
1.2300000000000000e+02,2.3901458913314334e-97,3.8725212578737642e-171,2.8407628263115966e-04
1.2400000000000000e+02,8.7161474557650307e-96,2.4586981155697453e-169,3.2571673712501867e-04
1.2500000000000000e+02,3.0491262729515302e-94,3.7136879202794349e-168,1.9811865228437674e-04
1.2600000000000000e+02,1.0237533292450440e-92,1.8488791284371391e-167,2.7019581469924772e-04
1.2700000000000000e+02,3.3006316740043573e-91,2.3658758783078018e-167,1.4726371823680314e-04
1.2800000000000000e+02,1.0223224075404179e-89,9.7989992654477169e-166,1.1753763095899490e-04
1.2900000000000000e+02,3.0434748736245855e-88,1.7678664407435895e-164,3.7793424453468402e-04
1.3000000000000000e+02,8.7124312592184565e-87,9.8454487592875838e-164,3.0240348077806967e-04
1.3100000000000000e+02,2.3993222245514857e-85,1.3443976001935769e-163,5.9655704151469170e-04
1.3200000000000000e+02,6.3592258970023001e-84,3.2054433491597677e-162,1.0064595483764551e-03
1.3300000000000000e+02,1.6228132879589008e-82,6.1646743424110602e-161,9.2754246886465473e-04
1.3400000000000000e+02,3.9889541954211917e-81,3.4704916120033571e-160,1.1410178432735890e-03
1.3500000000000000e+02,9.4481946068969678e-80,4.8843897579039655e-160,1.2002160204283932e-03
1.3600000000000000e+02,2.1572806342040291e-78,8.7522983392366542e-159,9.3133667350137723e-04
1.3700000000000000e+02,4.7500372392742893e-77,1.6185721523392554e-157,1.0307609819109477e-03
1.3800000000000000e+02,1.0089748620546181e-75,8.5973425943132650e-157,8.8574399136424615e-04
1.3900000000000000e+02,2.0682976839973410e-74,1.1766890570994353e-156,4.9343852121937442e-04
1.4000000000000000e+02,4.0930553987484371e-73,1.9102962551276274e-155,6.7130279719191993e-04
1.4100000000000000e+02,7.8222698749894370e-72,3.1827771284629766e-154,8.6106549554025385e-04
