t,avg_absC2_LR,avg_absC2_LT,avg_absC2_LL
4.3000000000000000e+01,3.4584595208887258e-323,0.0000000000000000e+00,1.3556439519670244e-02
4.4000000000000000e+01,6.8406254247466463e-318,0.0000000000000000e+00,1.2673763567235647e-02
4.5000000000000000e+01,8.7896894710398065e-313,0.0000000000000000e+00,8.8154702972069662e-03
4.6000000000000000e+01,8.1059132022845151e-308,0.0000000000000000e+00,9.4008143913686185e-03
4.7000000000000000e+01,5.5487198964216268e-303,4.9406564584124654e-324,1.0215435856104451e-02
4.8000000000000000e+01,2.8858201620284939e-298,8.0547522241498424e-320,8.2028528344113300e-03
4.9000000000000000e+01,1.1646474633907129e-293,1.0201515626730528e-315,8.9060217038533923e-03
5.0000000000000000e+01,3.7611414838119583e-289,1.0296353935752983e-311,9.8970434246389155e-03
5.1000000000000000e+01,9.7077405261493389e-285,8.3484878876158924e-308,9.6317415704168970e-03
5.2000000000000000e+01,2.0267739358098140e-280,5.4835936001265349e-304,1.0702002507618078e-02
5.3000000000000000e+01,3.4580458709112756e-276,2.9401094655693955e-300,1.2950262600138264e-02
5.4000000000000000e+01,4.8651120328651417e-272,1.2958488242093194e-296,1.6588250504754064e-02
5.5000000000000000e+01,5.6886550341411350e-268,4.7257860373625683e-293,1.8282218182399050e-02
5.6000000000000000e+01,5.5681543086030095e-264,1.4347509416284471e-289,1.9384938112679998e-02
5.7000000000000000e+01,4.5958944800605568e-260,3.6471601519822694e-286,1.9371833550666268e-02
5.8000000000000000e+01,3.2157352223814042e-256,7.8045210379299599e-283,1.6044737652006834e-02
5.9000000000000000e+01,1.9182117862700658e-252,1.4130547328489242e-279,1.6839404172488047e-02
6.0000000000000000e+01,9.8064438622705867e-249,2.1750839816729575e-276,1.5737238286473925e-02
6.1000000000000000e+01,4.3179699954587348e-245,2.8593266596658003e-273,1.1567401533783534e-02
6.2000000000000000e+01,1.6452467473193134e-241,3.2238831152680260e-270,1.3611017058045538e-02
6.3000000000000000e+01,5.4486588575656935e-238,3.1302339227423346e-267,1.2799114320737465e-02
6.4000000000000000e+01,1.5750486582475086e-234,2.6273225085343297e-264,1.1477097550956968e-02
6.5000000000000000e+01,3.9899302047962402e-231,1.9131724310854523e-261,1.5565947867562935e-02
6.6000000000000000e+01,8.8911284269795554e-228,1.2127649447112861e-258,1.4968110219843702e-02
6.7000000000000000e+01,1.7492226852811070e-224,6.7139070696597698e-256,1.4581341528306592e-02
6.8000000000000000e+01,3.0488405470911889e-221,3.2558545401072217e-253,1.7915611290015451e-02
6.9000000000000000e+01,4.7234953006470260e-218,1.3870247279884835e-250,1.6064007716574673e-02
7.0000000000000000e+01,6.5253886872125977e-215,5.2047303451239150e-248,1.4916317424860506e-02
7.1000000000000000e+01,8.0626872615622150e-212,1.7246528612027504e-245,1.7310878056136885e-02
7.2000000000000000e+01,8.9360087796067196e-209,5.0584890532083381e-243,1.3953330836050932e-02
7.3000000000000000e+01,8.9085201223168191e-206,1.3161804675932391e-240,1.2948758383574717e-02
7.4000000000000000e+01,8.0098433818676526e-203,3.0442529280066716e-238,1.7475745833203517e-02
7.5000000000000000e+01,6.5119391859985783e-200,6.2711703573868917e-236,1.5362563924670674e-02
7.6000000000000000e+01,4.7987869929836029e-197,1.1526273097583437e-233,1.5934806308008326e-02
7.7000000000000000e+01,3.2130118370031074e-194,1.8932609121316112e-231,2.0992116144478459e-02
7.8000000000000000e+01,1.9590156159751984e-191,2.7833120231673728e-229,1.8674562333489242e-02
7.9000000000000000e+01,1.0900722684536631e-188,3.6671808999479531e-227,1.9183439691477365e-02
8.0000000000000000e+01,5.5472233092746883e-186,4.3356301335773584e-225,2.1804930587455834e-02
8.1000000000000000e+01,2.5868778484292630e-183,4.6046243301159719e-223,1.8519508388439541e-02
8.2000000000000000e+01,1.1076448606553322e-180,4.3971807572232283e-221,1.9139363944911964e-02
8.3000000000000000e+01,4.3627765179820890e-178,3.7787997513828050e-219,2.0907861275990314e-02
8.4000000000000000e+01,1.5836062457423058e-175,2.9244369763559372e-217,1.7754341962775887e-02
8.5000000000000000e+01,5.3065120537198815e-173,2.0393945420651148e-215,1.6586637856805194e-02
8.6000000000000000e+01,1.6442881532299368e-170,1.2821871636099405e-213,1.6692575675723329e-02
8.7000000000000000e+01,4.7190771882316950e-168,7.2707882880568388e-212,1.4456543096079744e-02
8.8000000000000000e+01,1.2563937694229516e-165,3.7201566910001153e-210,1.2998479864423339e-02
8.9000000000000000e+01,3.1077055445923914e-163,1.7181390519179797e-208,1.3037613399982384e-02
9.0000000000000000e+01,7.1520893557319928e-161,7.1656976979545924e-207,1.2266308662400877e-02
9.1000000000000000e+01,1.5336182606464462e-158,2.7001367196855825e-205,1.1596586787650796e-02
9.2000000000000000e+01,3.0682079929713509e-156,9.1984457830463088e-204,1.2735295711651395e-02
9.3000000000000000e+01,5.7346633155567256e-154,2.8350235550418293e-202,1.2996164380867909e-02
9.4000000000000000e+01,1.0026293107712107e-151,7.9103649234001689e-201,1.2033453866783582e-02
9.5000000000000000e+01,1.6417917060851334e-149,1.9986166754336609e-199,1.2930942912919706e-02
9.6000000000000000e+01,2.5209231222803563e-147,4.5683430810396745e-198,1.2542215087856639e-02
9.7000000000000000e+01,3.6338523133658488e-145,9.4169282865451780e-197,1.0860396295870942e-02
9.8000000000000000e+01,4.9229738564426128e-143,1.7384077088599322e-195,1.2053675588738962e-02
9.9000000000000000e+01,6.2749703527165536e-141,2.8376208823440971e-194,1.1502349369635711e-02
1.0000000000000000e+02,7.5331475487621864e-139,4.0116226765153837e-193,9.8381342265756837e-03
1.0100000000000000e+02,8.5263801044884906e-137,4.7658160170172300e-192,1.2392292407307687e-02
1.0200000000000000e+02,9.1076358754126596e-135,4.6106611164801980e-191,1.3289702937990014e-02
1.0300000000000000e+02,9.1900059611226739e-133,3.8207113837355950e-190,1.2448618986726979e-02
1.0400000000000000e+02,8.7679702748905384e-131,4.2533213104504610e-189,1.5415310667054070e-02
1.0500000000000000e+02,7.9167603371308830e-129,8.9218192793218032e-188,1.5990393385298684e-02
1.0600000000000000e+02,6.7708247124256574e-127,1.9239845073002711e-186,1.4531381948186185e-02
1.0700000000000000e+02,5.4897261506348418e-125,3.1562702958343231e-185,1.7291362680225957e-02
1.0800000000000000e+02,4.2231210307342565e-123,3.7956191177936968e-184,1.7077241407228581e-02
1.0900000000000000e+02,3.0848816368663420e-121,3.4132490171647600e-183,1.4937705347237568e-02
1.1000000000000000e+02,2.1414308980153117e-119,2.7930069831033579e-182,1.7733598583369557e-02
1.1100000000000000e+02,1.4137058952754886e-117,3.5180643476652990e-181,1.7252529512029081e-02
1.1200000000000000e+02,8.8822527506237216e-116,6.1298501890289938e-180,1.4953778848058451e-02
1.1300000000000000e+02,5.3150446050001308e-114,8.9430106333161224e-179,1.7171141655049856e-02
1.1400000000000000e+02,3.0311852188881110e-112,9.6475809427865242e-178,1.6215888113146414e-02
1.1500000000000000e+02,1.6486691835489508e-110,8.3187077268772903e-177,1.4042671829120820e-02
1.1600000000000000e+02,8.5576733465544715e-109,7.7191590666604655e-176,1.5246981578599135e-02
1.1700000000000000e+02,4.2418655035583500e-107,9.7845298256805332e-175,1.3725183481244905e-02
1.1800000000000000e+02,2.0091271416839860e-105,1.2826018405032893e-173,1.2235770286208016e-02
1.1900000000000000e+02,9.0985111093421321e-104,1.3689240291323310e-172,1.3652368243377729e-02
1.2000000000000000e+02,3.9418637983037231e-102,1.2103159131921322e-171,1.3078010592423145e-02
1.2100000000000000e+02,1.6347465873969893e-100,1.0918347178235325e-170,1.2597467446718467e-02
1.2200000000000000e+02,6.4932086535545636e-99,1.1866123627584624e-169,1.3613451111519069e-02
1.2300000000000000e+02,2.4715222267028321e-97,1.3201337237256356e-168,1.3310040121248187e-02
1.2400000000000000e+02,9.0197783631405581e-96,1.2610365671872789e-167,1.2671370096003156e-02
1.2500000000000000e+02,3.1577469223041425e-94,1.0656955214502164e-166,1.2699893710633389e-02
1.2600000000000000e+02,1.0610283182936422e-92,9.5536742557148734e-166,1.2716056589495933e-02
1.2700000000000000e+02,3.4233969764635751e-91,9.6493136232746498e-165,1.1729207121018138e-02
1.2800000000000000e+02,1.0611459631948942e-89,9.2847615532032025e-164,1.2012797039968593e-02
1.2900000000000000e+02,3.1614198838895053e-88,7.7450527486670356e-163,1.3685480444585996e-02
1.3000000000000000e+02,9.0568018838109555e-87,6.2182455106704118e-162,1.2783189356635360e-02
1.3100000000000000e+02,2.4960001516838135e-85,5.6019056975225115e-161,1.3630353867253213e-02
1.3200000000000000e+02,6.6203041145591149e-84,5.2160671698300898e-160,1.6137809183118360e-02
1.3300000000000000e+02,1.6906615085405775e-82,4.2789874978718012e-159,1.5057190931221334e-02
1.3400000000000000e+02,4.1587036697072138e-81,3.1810768433014000e-158,1.5633819941018871e-02
1.3500000000000000e+02,9.8572230745853484e-80,2.5711646889168279e-157,1.6434927026648758e-02
1.3600000000000000e+02,2.2522409559128723e-78,2.2771855299736505e-156,1.4129462877007703e-02
1.3700000000000000e+02,4.9625271729460581e-77,1.8294926214284071e-155,1.4296087255749235e-02
1.3800000000000000e+02,1.0548208959412475e-75,1.2824507141897153e-154,1.3993566459519977e-02
1.3900000000000000e+02,2.1637063645915292e-74,9.3917511921841628e-154,1.1616345087415592e-02
1.4000000000000000e+02,4.2846344875423328e-73,7.8244179112658227e-153,1.1759469037947692e-02
1.4100000000000000e+02,8.1935740226359770e-72,6.1153751239700390e-152,1.1724899112536971e-02
1.4200000000000000e+02,1.5136369356251752e-70,4.0851332086923884e-151,1.0526827580798780e-02
1.4300000000000000e+02,2.7020897374338544e-69,2.7502023714645206e-150,1.0748525500688477e-02
1.4400000000000000e+02,4.6627808908320904e-68,2.1455072852927284e-149,1.1140201070849022e-02
1.4500000000000000e+02,7.7802130429727474e-67,1.6168061792882925e-148,1.0893922203536948e-02
1.4600000000000000e+02,1.2556538484518721e-65,1.0332352531901382e-147,1.1174055155607585e-02
1.4700000000000000e+02,1.9606849196868329e-64,6.4955409103034973e-147,1.1737237060986666e-02
1.4800000000000000e+02,2.9629848137666385e-63,4.7515340686994004e-146,1.1645233028290220e-02
1.4900000000000000e+02,4.3346696451425848e-62,3.4195542159465302e-145,1.1890673993909723e-02
1.5000000000000000e+02,6.1405286049564066e-61,2.0910616675383250e-144,1.2271347927859690e-02
1.5100000000000000e+02,8.4254667631043103e-60,1.2466892080059918e-143,1.1774749257100207e-02
1.5200000000000000e+02,1.1200387800728039e-58,8.5867190103395219e-143,1.2014384727033298e-02
1.5300000000000000e+02,1.4428881448942086e-57,5.8426424185636506e-142,1.2620277282212556e-02
1.5400000000000000e+02,1.8017714656366696e-56,3.4178324168553865e-141,1.2289105111949842e-02
1.5500000000000000e+02,2.1814157775533666e-55,1.9629257621008608e-140,1.2181026625623941e-02
1.5600000000000000e+02,2.5612418587707316e-54,1.2772193197914884e-139,1.2737266432469462e-02
1.5700000000000000e+02,2.9169924377507045e-53,8.1319280169893287e-139,1.3187008249087414e-02
1.5800000000000000e+02,3.2232152710067902e-52,4.5624631463696854e-138,1.3127667284683271e-02
1.5900000000000000e+02,3.4562643846062800e-51,2.5625355319213952e-137,1.3804526118035124e-02
1.6000000000000000e+02,3.5973297646216996e-50,1.5731025920118474e-136,1.4480661856899908e-02
1.6100000000000000e+02,3.6349542664749337e-49,9.2899748747882472e-136,1.3849561296862272e-02
1.6200000000000000e+02,3.5665688388431747e-48,5.0450422647407079e-135,1.4721599068013080e-02
1.6300000000000000e+02,3.3987611592490955e-47,2.8016097067525112e-134,1.5257729229068468e-02
1.6400000000000000e+02,3.1462439770531951e-46,1.6085028403723484e-133,1.3947241194624902e-02
1.6500000000000000e+02,2.8297442435450789e-45,8.7875826828513752e-133,1.5258212762744071e-02
1.6600000000000000e+02,2.4732292668936636e-44,4.7024483025144231e-132,1.5914336742558322e-02
1.6700000000000000e+02,2.1009777112871463e-43,2.5816615200588713e-131,1.4671342912195925e-02
1.6800000000000000e+02,1.7349782238290435e-42,1.3654262278504799e-130,1.5881005635301020e-02
1.6900000000000000e+02,1.3930156454562648e-41,6.9755419242771396e-130,1.5444587777116547e-02
1.7000000000000000e+02,1.0876258030308550e-40,3.7610415213011016e-129,1.3970883708669167e-02
1.7100000000000000e+02,8.2591445509290805e-40,2.0052359680264547e-128,1.4641756317556279e-02
1.7200000000000000e+02,6.1008679224527155e-39,9.6325465892558045e-128,1.3525990875653765e-02
1.7300000000000000e+02,4.3844648241092460e-38,4.7463428613941414e-127,1.2666379598784607e-02
1.7400000000000000e+02,3.0660267656140298e-37,2.6099444397802817e-126,1.3050952788303203e-02
1.7500000000000000e+02,2.0865763171060360e-36,1.3050430524230539e-125,1.2188595727088315e-02
1.7600000000000000e+02,1.3821490356952363e-35,5.6955368831407053e-125,1.2146997532972220e-02
1.7700000000000000e+02,8.9125053002255257e-35,2.8420989572329162e-124,1.1804597879164132e-02
1.7800000000000000e+02,5.5953846746515060e-34,1.5676788581101244e-123,1.0994033019133830e-02
1.7900000000000000e+02,3.4206223995926965e-33,7.0676997309537251e-123,1.1177503602325169e-02
1.8000000000000000e+02,2.0364988853606087e-32,2.8891152974380363e-122,1.0888573273121415e-02
1.8100000000000000e+02,1.1809322237893102e-31,1.5248849539403424e-121,1.1157358197112137e-02
1.8200000000000000e+02,6.6709025264083256e-31,8.0310707824184532e-121,1.1362198856675830e-02
1.8300000000000000e+02,3.6712957482267924e-30,3.1881480961879914e-120,1.1093155189772377e-02
1.8400000000000000e+02,1.9687246774744521e-29,1.3059556615771901e-119,1.2098342665720309e-02
1.8500000000000000e+02,1.0288132962625103e-28,7.2930579104830494e-119,1.2212940896171365e-02
1.8600000000000000e+02,5.2399700358880030e-28,3.4483032626146578e-118,1.2152378581725725e-02
1.8700000000000000e+02,2.6014532595930688e-27,1.2210856625872708e-117,1.3351387867257964e-02
1.8800000000000000e+02,1.2590771407402213e-26,5.4355713287619903e-117,1.3174967464132313e-02
1.8900000000000000e+02,5.9414399635532811e-26,3.0300006713558971e-116,1.3223885360498212e-02
1.9000000000000000e+02,2.7339345520832933e-25,1.2308525546053852e-115,1.4291842489996168e-02
1.9100000000000000e+02,1.2268617200117208e-24,4.1434883611840243e-115,1.3852114156053872e-02
1.9200000000000000e+02,5.3699288094494897e-24,2.0791859148635840e-114,1.3946370497202182e-02
1.9300000000000000e+02,2.2927754272160918e-23,1.0632989549666506e-113,1.4865284892400722e-02
1.9400000000000000e+02,9.5505799571781253e-23,3.6929552435692348e-113,1.4050783041936604e-02
1.9500000000000000e+02,3.8817627338097858e-22,1.3072836436522915e-112,1.4026137544944814e-02
1.9600000000000000e+02,1.5396279187281672e-21,7.0527196911096555e-112,1.5211514531549985e-02
1.9700000000000000e+02,5.9600176273947605e-21,3.1071138253294090e-111,1.4400571551473182e-02
1.9800000000000000e+02,2.2520744159408074e-20,9.6485068488546686e-111,1.4051392477721514e-02
1.9900000000000000e+02,8.3077031076125717e-20,3.8846990693646948e-110,1.4837699928731395e-02
2.0000000000000000e+02,2.9922862854098475e-19,2.0415994676570864e-109,1.3829913469690574e-02
2.0100000000000000e+02,1.0524745146620505e-18,7.6084898911850725e-109,1.3558958525874333e-02
2.0200000000000000e+02,3.6155151252688870e-18,2.3045128819800568e-108,1.3698277695036131e-02
2.0300000000000000e+02,1.2132337056715360e-17,1.0499917114579851e-107,1.2149876169209452e-02
2.0400000000000000e+02,3.9774228028699663e-17,4.9512366495858846e-107,1.2324273678939259e-02
2.0500000000000000e+02,1.2741226915085710e-16,1.6034382859287737e-106,1.2910055311070683e-02
2.0600000000000000e+02,3.9888168186667360e-16,5.1702467153757674e-106,1.1829270634653164e-02
2.0700000000000000e+02,1.2206002875368383e-15,2.4677687143058487e-105,1.1953759945985428e-02
2.0800000000000000e+02,3.6515280708226596e-15,1.0106632778760206e-104,1.2208488944779735e-02
2.0900000000000000e+02,1.0681321870117585e-14,3.0163410852770516e-104,1.1523460267669322e-02
2.1000000000000000e+02,3.0556531326583200e-14,1.0709698685405751e-103,1.1677803671941368e-02
2.1100000000000000e+02,8.5505374997509433e-14,4.9306793803231703e-103,1.1707076111824472e-02
2.1200000000000000e+02,2.3408672137423114e-13,1.7732064982014554e-102,1.1134850381998509e-02
2.1300000000000000e+02,6.2710436732948049e-13,5.1883384215243859e-102,1.1161004726325415e-02
2.1400000000000000e+02,1.6442586324881550e-12,1.9746459672948364e-101,1.1200344534769934e-02
2.1500000000000000e+02,4.2204331562220023e-12,8.4002972927429098e-101,1.0744476214256178e-02
2.1600000000000000e+02,1.0606972201027046e-11,2.7393934111908997e-100,1.0546190257676754e-02
2.1700000000000000e+02,2.6107521657235536e-11,8.1358750230748450e-100,1.0591985127347384e-02
2.1800000000000000e+02,6.2946723345835298e-11,3.1744792897236930e-99,1.0289053048040408e-02
2.1900000000000000e+02,1.4869905574683435e-10,1.2405915491629153e-98,1.0077723545125854e-02
2.2000000000000000e+02,3.4424355631335918e-10,3.7723820834081427e-98,1.0553616579159391e-02
2.2100000000000000e+02,7.8116206783508412e-10,1.1446879367466709e-97,1.0557016145215026e-02
2.2200000000000000e+02,1.7379180894411840e-09,4.4623274640368493e-97,1.0267631695472087e-02
2.2300000000000000e+02,3.7916213710175859e-09,1.6100819258298319e-96,1.1246931981921246e-02
2.2400000000000000e+02,8.1137565605407659e-09,4.6171362762147595e-96,1.1552774106743987e-02
2.2500000000000000e+02,1.7033856281786847e-08,1.4389625241576046e-95,1.1085938888327672e-02
2.2600000000000000e+02,3.5090456673262972e-08,5.5515543527962803e-95,1.2198551206753019e-02
2.2700000000000000e+02,7.0947834718601115e-08,1.8361225135185932e-94,1.2337066649309742e-02
2.2800000000000000e+02,1.4081535665285284e-07,5.0065162037949772e-94,1.1742380050188617e-02
2.2900000000000000e+02,2.7441354348424108e-07,1.6381518611412981e-93,1.3273735264747418e-02
2.3000000000000000e+02,5.2515375697407469e-07,6.1280843981281097e-93,1.3362969478438546e-02
2.3100000000000000e+02,9.8712032231981705e-07,1.8218339749855587e-92,1.2634801332447211e-02
2.3200000000000000e+02,1.8227613758445358e-06,4.8869176419699151e-92,1.4024275791388017e-02
2.3300000000000000e+02,3.3070053700056002e-06,1.7114492268016542e-91,1.3118767334449595e-02
2.3400000000000000e+02,5.8958997646595873e-06,5.9177316655617317e-91,1.1970305495643556e-02
2.3500000000000000e+02,1.0330832627732189e-05,1.5695659784647581e-90,1.3685256095528502e-02
2.3600000000000000e+02,1.7792845513563821e-05,4.4570338502078501e-90,1.2877109322670702e-02
2.3700000000000000e+02,3.0125183781243740e-05,1.6261978389416513e-89,1.2083334095300222e-02
2.3800000000000000e+02,5.0145483692650794e-05,4.8969609948174173e-89,1.3755839348938892e-02
2.3900000000000000e+02,8.2070917419422676e-05,1.2059034437898996e-88,1.2907312301162335e-02
2.4000000000000000e+02,1.3207882022685786e-04,3.9088887608873045e-88,1.2385453167961189e-02
2.4100000000000000e+02,2.0901996968812630e-04,1.3624971540994852e-87,1.3288529978348888e-02
2.4200000000000000e+02,3.2528957651023477e-04,3.4418870622033964e-87,1.1803148719145591e-02
2.4300000000000000e+02,4.9783986969520249e-04,8.7995448205408685e-87,1.1352567803540312e-02
2.4400000000000000e+02,7.4928593942592250e-04,3.2460087584701559e-86,1.2361016089908030e-02
2.4500000000000000e+02,1.1090122682402247e-03,9.7359751068470728e-86,1.1437660657890973e-02
2.4600000000000000e+02,1.6141320385316493e-03,2.1064492487022658e-85,1.1054496230401003e-02
2.4700000000000000e+02,2.3100886086514782e-03,6.4723417235637748e-85,1.1757130420263648e-02
2.4800000000000000e+02,3.2506260159460868e-03,2.4287375443489118e-84,1.1323551748170620e-02
2.4900000000000000e+02,4.4968048281322686e-03,5.8306003200315175e-84,1.1094671729973169e-02
2.5000000000000000e+02,6.1147171512546923e-03,1.2160512690884735e-83,1.1509644616031229e-02
2.5100000000000000e+02,8.1715791465681448e-03,4.7407896930170979e-83,1.1178134667377529e-02
2.5200000000000000e+02,1.0729970511637325e-02,1.5640349804352795e-82,1.0610055140139440e-02
2.5300000000000000e+02,1.3840164012043280e-02,2.9701418100684160e-82,1.0869232128449946e-02
2.5400000000000000e+02,1.7530751498749816e-02,7.3590126978093109e-82,1.1210128806442685e-02
2.5500000000000000e+02,2.1798118477748235e-02,3.2190772334190546e-81,1.0786197404120058e-02
2.5600000000000000e+02,2.6595719848740873e-02,8.4829810202533094e-81,1.1080990931374520e-02
2.5700000000000000e+02,3.1824514393605757e-02,1.3856756899237228e-80,1.1568031714916851e-02
2.5800000000000000e+02,3.7326251974311844e-02,4.7299775824372600e-80,1.0834162596122306e-02
2.5900000000000000e+02,4.2881485793930058e-02,1.9034424449441285e-79,1.1569415990602936e-02
2.6000000000000000e+02,4.8214109131798792e-02,3.9118477928817447e-79,1.2502728776356260e-02
2.6100000000000000e+02,5.3003812864916448e-02,6.7681203548867672e-79,1.1281804088367620e-02
2.6200000000000000e+02,5.6907085059942381e-02,2.9302903492517139e-78,1.1924859181277695e-02
2.6300000000000000e+02,5.9586244935366059e-02,9.5431003495452073e-78,1.2889389393415071e-02
2.6400000000000000e+02,6.0744615720199742e-02,1.6181032082450818e-77,1.1613060846894679e-02
2.6500000000000000e+02,6.0164472784862109e-02,3.6969875226104138e-77,1.2473953166834018e-02
2.6600000000000000e+02,5.7743105635322388e-02,1.5993402509112730e-76,1.3162411352079496e-02
2.6700000000000000e+02,5.3521496930531133e-02,4.0795429788555227e-76,1.1690664992810525e-02
2.6800000000000000e+02,4.7700031349103209e-02,6.6566241159934094e-76,1.2891276426779728e-02
2.6900000000000000e+02,4.0636511467583347e-02,2.0536070172854407e-75,1.3669236639834485e-02
2.7000000000000000e+02,3.2823647158622231e-02,7.4179018398926760e-75,1.2235485038805572e-02
2.7100000000000000e+02,2.4845977656018980e-02,1.5436379450608914e-74,1.3403214213206862e-02
2.7200000000000000e+02,1.7319544678558136e-02,2.9608041619540604e-74,1.3906355593148243e-02
2.7300000000000000e+02,1.0821030105166466e-02,1.0318135359104237e-73,1.2526651456403670e-02
2.7400000000000000e+02,5.8158491687662897e-03,2.9317067394333818e-73,1.3596879065885826e-02
2.7500000000000000e+02,2.5961909750281077e-03,5.5463251257309455e-73,1.3597566789277434e-02
2.7600000000000000e+02,1.2397032832918581e-03,1.3753692987430237e-72,1.1966246770208532e-02
2.7700000000000000e+02,1.5971931621897942e-03,4.4631671263923509e-72,1.2703364984734098e-02
2.7800000000000000e+02,3.3135161184878049e-03,1.0174620447681418e-71,1.2679278391988276e-02
2.7900000000000000e+02,5.8803371906236647e-03,2.0357776615922565e-71,1.1518780235674918e-02
2.8000000000000000e+02,8.7136187049754107e-03,6.0593247863253493e-71,1.1927813658308587e-02
2.8100000000000000e+02,1.1243679413689917e-02,1.6630023781268754e-70,1.1487196473326352e-02
2.8200000000000000e+02,1.3002609615825049e-02,3.2742973779149988e-70,1.0521283749249592e-02
2.8300000000000000e+02,1.3693554011308765e-02,7.7284935617472053e-70,1.1048859965793172e-02
2.8400000000000000e+02,1.3229197941987616e-02,2.3863037546860481e-69,1.1148438759858836e-02
2.8500000000000000e+02,1.1732357469263195e-02,5.4910410368395266e-69,1.0688206377286343e-02
2.8600000000000000e+02,9.4988673840642295e-03,1.0402479391041737e-68,1.1045957109431037e-02
2.8700000000000000e+02,6.9304897212003110e-03,2.8769997164109083e-68,1.1244670584833815e-02
2.8800000000000000e+02,4.4516683655146964e-03,8.3094622210947231e-68,1.0878586554896416e-02
2.8900000000000000e+02,2.4271980284443799e-03,1.6817065844516046e-67,1.0884493381811812e-02
