t,avg_absC2_LR,avg_absC2_LT,avg_absC2_LL
2.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,1.9015287456739048e-02
2.1000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,1.3635830337517404e-02
2.2000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,6.6377793267946754e-03
2.3000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,5.6060919897693825e-03
2.4000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,3.0649728406684194e-03
2.5000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,8.8266503626755315e-05
2.6000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,2.9018860680788986e-03
2.7000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,3.8377419337682437e-03
2.8000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,4.2101828909016908e-03
2.9000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,3.6616406981490588e-03
3.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,2.2856417143006414e-03
3.1000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,2.0720651926990582e-03
3.2000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,9.0223517056958703e-04
3.3000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,6.4490757778044958e-04
3.4000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,7.2061308650438075e-04
3.5000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,1.9476193726461160e-03
3.6000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,3.1845303950663009e-03
3.7000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,3.1042236317208823e-03
3.8000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,4.1902884245729076e-03
3.9000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,3.8005867179329196e-03
4.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,3.1282050020761489e-03
4.1000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,3.6047993330367771e-03
4.2000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,2.6713062259021312e-03
4.3000000000000000e+01,7.4109846876186982e-323,0.0000000000000000e+00,2.0502304567218631e-03
4.4000000000000000e+01,1.3793586555388217e-317,0.0000000000000000e+00,1.9958202764465385e-03
4.5000000000000000e+01,1.8196973674931755e-312,0.0000000000000000e+00,1.4056489825952951e-03
4.6000000000000000e+01,1.7237651605489302e-307,0.0000000000000000e+00,1.2298709524438743e-03
4.7000000000000000e+01,1.2135730984886540e-302,1.9762625833649862e-323,1.3101098375117065e-03
4.8000000000000000e+01,6.4891409334907736e-298,3.6872613214778071e-319,1.0714585312097745e-03
4.9000000000000000e+01,2.7085210285327096e-293,5.1103704830278193e-315,9.3233267622522926e-04
5.0000000000000000e+01,8.9931800286196380e-289,5.6652481344746152e-311,1.1162695391526579e-03
5.1000000000000000e+01,2.3882787684187310e-284,5.0626857477763987e-307,1.2233343086695784e-03
5.2000000000000000e+01,5.1333244340630749e-280,3.6786267678758215e-303,1.1827079158372236e-03
5.3000000000000000e+01,9.0207279432096551e-276,2.1905088441825498e-299,1.1160800217012688e-03
5.4000000000000000e+01,1.3076915863816260e-271,1.0767227547929046e-295,1.0133721733818618e-03
5.5000000000000000e+01,1.5759436861013004e-267,4.3982918614296091e-292,1.0057013600829564e-03
5.6000000000000000e+01,1.5908875770599450e-263,1.5025350737978990e-288,1.4860926398454725e-03
5.7000000000000000e+01,1.3540978190560724e-259,4.3182719809616311e-285,2.4715108781889032e-03
5.8000000000000000e+01,9.7731532109310481e-256,1.0499217862942491e-281,3.0349997323982792e-03
5.9000000000000000e+01,6.0150236957183676e-252,2.1710170476867845e-278,3.0384354062145051e-03
6.0000000000000000e+01,3.1735172713051965e-248,3.8371172444742235e-275,3.2626685269160527e-03
6.1000000000000000e+01,1.4424314974409780e-244,5.8243398988124003e-272,3.2949023130399327e-03
6.2000000000000000e+01,5.6744233460379711e-241,7.6269029789514316e-269,3.2079316766020073e-03
6.3000000000000000e+01,1.9406256827035431e-237,8.6531222974054198e-266,2.8328793877870819e-03
6.4000000000000000e+01,5.7941822041008313e-234,8.5406937102166178e-263,1.1568129028539833e-03
6.5000000000000000e+01,1.5163081589386650e-230,7.3620140071931128e-260,3.2541989853966408e-04
6.6000000000000000e+01,3.4912222435748929e-227,5.5627714191761774e-257,8.1839726201633919e-04
6.7000000000000000e+01,7.0979862797512635e-224,3.6975141490248655e-254,6.2960707815898451e-04
6.8000000000000000e+01,1.2786800714467592e-220,2.1692769764889386e-251,6.4884848942832929e-04
6.9000000000000000e+01,2.0478209945513972e-217,1.1269451365517655e-248,7.6489748218569529e-04
7.0000000000000000e+01,2.9248072563204290e-214,5.2000391404536466e-246,5.5006120079293904e-04
7.1000000000000000e+01,3.7367228838261755e-211,2.1374743495127018e-243,5.1561884836334596e-04
7.2000000000000000e+01,4.2828153497977582e-208,7.8488180505137356e-241,2.8116621226510297e-04
7.3000000000000000e+01,4.4158798788335093e-205,2.5815617278720357e-238,1.7567022813376435e-04
7.4000000000000000e+01,4.1068575283964149e-202,7.6252069878518150e-236,1.8596693736171199e-04
7.5000000000000000e+01,3.4539389456827884e-199,2.0275911332066472e-233,6.2086848009524525e-04
7.6000000000000000e+01,2.6332739793162066e-196,4.8651113673042743e-231,1.1232462959007896e-03
7.7000000000000000e+01,1.8242127695391977e-193,1.0557728805722822e-228,1.1384594461626429e-03
7.8000000000000000e+01,1.1508925389888146e-190,2.0766103253252775e-226,1.6050703262881208e-03
7.9000000000000000e+01,6.6270122534011817e-188,3.7097929637528438e-224,1.5513520983811643e-03
8.0000000000000000e+01,3.4900561218505052e-185,6.0314495197130608e-222,1.2958484680663678e-03
8.1000000000000000e+01,1.6844278431400333e-182,8.9413678076545842e-220,1.5324596450572898e-03
8.2000000000000000e+01,7.4648137112447004e-180,1.2108678708409753e-217,7.7757341183119018e-04
8.3000000000000000e+01,3.0432829634111838e-177,1.5006155544935858e-215,6.4412498325807006e-04
8.4000000000000000e+01,1.1434133109875785e-174,1.7047551766423773e-213,1.2497495474468954e-03
8.5000000000000000e+01,3.9660149646688099e-172,1.7782245494695639e-211,9.1210203312660847e-04
8.6000000000000000e+01,1.2721007183076839e-169,1.7058030197738425e-209,1.2292905346640919e-03
8.7000000000000000e+01,3.7792443362901714e-167,1.5071256696610913e-207,1.7693329933197849e-03
8.8000000000000000e+01,1.0415512275881763e-164,1.2282456625798862e-205,1.6108830614127653e-03
8.9000000000000000e+01,2.6668650399141433e-162,9.2459300936524714e-204,1.5641639728459496e-03
9.0000000000000000e+01,6.3532572282595158e-160,6.4378189119241470e-202,9.2039560581326410e-04
9.1000000000000000e+01,1.4101839989087370e-157,4.1516704972823707e-200,2.2120645933207522e-04
9.2000000000000000e+01,2.9203010056408360e-155,2.4828892366165895e-198,1.4927860083862774e-04
9.3000000000000000e+01,5.6496425593406865e-153,1.3787289799979857e-196,8.9035384036957878e-05
9.4000000000000000e+01,1.0223654628129932e-150,7.1171781507129042e-195,1.9848738953472036e-04
9.5000000000000000e+01,1.7326690501636474e-148,3.4193939353406330e-193,2.3875377108666291e-04
9.6000000000000000e+01,2.7533697711624139e-146,1.5307127015592061e-191,6.9961243871705266e-04
9.7000000000000000e+01,4.1072551193414429e-144,6.3917450279949909e-190,1.4246517059276177e-03
9.8000000000000000e+01,5.7578449102616011e-142,2.4922560296486119e-188,1.4448331908784447e-03
9.9000000000000000e+01,7.5937645843029422e-140,9.0838322303147504e-187,1.9656499978346607e-03
1.0000000000000000e+02,9.4318379537950907e-138,3.0980995939584038e-185,2.3685965427214053e-03
1.0100000000000000e+02,1.1043753335792370e-135,9.8971504688634873e-184,2.0805091956894511e-03
1.0200000000000000e+02,1.2202361389535507e-133,2.9644606687056748e-182,2.1166807259322988e-03
1.0300000000000000e+02,1.2734754318529248e-131,8.3335305290727472e-181,1.2001735032854462e-03
1.0400000000000000e+02,1.2564840172123377e-129,2.2008156258408443e-179,3.5746872210731464e-04
1.0500000000000000e+02,1.1730898315198254e-127,5.4655134212780591e-178,5.3079254627034025e-04
1.0600000000000000e+02,1.0372658962180640e-125,1.2775909401489629e-176,2.2725162299797928e-04
1.0700000000000000e+02,8.6935854926284132e-124,2.8137678164574175e-175,1.8308024216673392e-04
1.0800000000000000e+02,6.9121393848119042e-122,5.8444698710238983e-174,1.8556514740706643e-04
1.0900000000000000e+02,5.2176522958161535e-120,1.1460190502982363e-172,7.9376773987102864e-05
1.1000000000000000e+02,3.7421503514438564e-118,2.1235579342733193e-171,2.3378768892816715e-04
1.1100000000000000e+02,2.5519695717614919e-116,3.7222514616729167e-170,1.1399212284544580e-04
1.1200000000000000e+02,1.6559731963253268e-114,6.1783158839572956e-169,4.9822157165601416e-04
1.1300000000000000e+02,1.0232012330124115e-112,9.7212507076482476e-168,6.7386651566069716e-04
1.1400000000000000e+02,6.0241591511225006e-111,1.4515749584688512e-166,6.6713541832758277e-04
1.1500000000000000e+02,3.3818063019564094e-109,2.0592726498652291e-165,1.0669138285513673e-03
1.1600000000000000e+02,1.8113362482235079e-107,2.7787675461280843e-164,7.8136383706638179e-04
1.1700000000000000e+02,9.2623409263202889e-106,3.5708972225969421e-163,8.6348199469144448e-04
1.1800000000000000e+02,4.5245922115453385e-104,4.3755052012674432e-162,1.2033916250671235e-03
1.1900000000000000e+02,2.1126784866964697e-102,5.1187008623266130e-161,1.0002256217566553e-03
1.2000000000000000e+02,9.4348240773648806e-101,5.7245623257632833e-160,9.5011610379482038e-04
1.2100000000000000e+02,4.0320402406675775e-99,6.1285847233134010e-159,4.9145489444191160e-04
1.2200000000000000e+02,1.6498485446898684e-97,6.2894124307861696e-158,2.9663373715066346e-05
1.2300000000000000e+02,6.4672920853854447e-96,6.1958136019096846e-157,8.9389327445140874e-06
1.2400000000000000e+02,2.4298795563861825e-94,5.8672997262508858e-156,6.5108641526745478e-05
1.2500000000000000e+02,8.7548651959277519e-93,5.3486799053775786e-155,5.5645525313043607e-04
1.2600000000000000e+02,3.0264203466998431e-91,4.7004544608489436e-154,1.0950684541067945e-03
1.2700000000000000e+02,1.0042248152679072e-89,3.9877727332578725e-153,1.2247725757746685e-03
1.2800000000000000e+02,3.2000429095549441e-88,3.2705643600083713e-152,9.6783448302423789e-04
1.2900000000000000e+02,9.7971461743984941e-87,2.5966269674418254e-151,5.3923893557520633e-04
1.3000000000000000e+02,2.8830540491764900e-85,1.9983375524742125e-150,3.9742551781511048e-04
1.3100000000000000e+02,8.1583195042154502e-84,1.4926590528153272e-149,4.8535514189777790e-04
1.3200000000000000e+02,2.2208726821297948e-82,1.0834898504626244e-148,4.7220750957479424e-04
1.3300000000000000e+02,5.8183126339762794e-81,7.6520842489430718e-148,3.7996597630506133e-04
1.3400000000000000e+02,1.4675453691565676e-79,5.2640579168800723e-147,4.1059331012876274e-04
1.3500000000000000e+02,3.5651115902465860e-78,3.5311775027508596e-146,4.7772145133228807e-04
1.3600000000000000e+02,8.3445578163608926e-77,2.3121973091429531e-145,4.8527671022464779e-04
1.3700000000000000e+02,1.8825184075316335e-75,1.4793195310219430e-144,5.4218930622343452e-04
1.3800000000000000e+02,4.0948088981794294e-74,9.2562178181526889e-144,6.6282393243104773e-04
1.3900000000000000e+02,8.5908306584005191e-73,5.6691837639780758e-143,7.7947073514605632e-04
1.4000000000000000e+02,1.7389548717720660e-71,3.4015976017992493e-142,7.5270418716663601e-04
1.4100000000000000e+02,3.3972978618665037e-70,2.0010637633127968e-141,5.4016340914789436e-04
1.4200000000000000e+02,6.4077820176778459e-69,1.1549835859581072e-140,3.1023496833446247e-04
1.4300000000000000e+02,1.1671950618822131e-67,6.5453230541790078e-140,2.1116813028429753e-04
1.4400000000000000e+02,2.0538553750574535e-66,3.6442945081467626e-139,2.5425406264432049e-04
1.4500000000000000e+02,3.4923071989424241e-65,1.9947748862171818e-138,2.3843279065403024e-04
1.4600000000000000e+02,5.7397513845035147e-64,1.0740598797430084e-137,1.4390753110755309e-04
1.4700000000000000e+02,9.1207427008046059e-63,5.6919296295183513e-137,3.0301673948472657e-04
1.4800000000000000e+02,1.4016475455983287e-61,2.9704087693913189e-136,5.1476505559789525e-04
1.4900000000000000e+02,2.0836780262951308e-60,1.5272693942403125e-135,5.3218394587885808e-04
1.5000000000000000e+02,2.9971880745031468e-59,7.7404013655526782e-135,5.1268013955919846e-04
1.5100000000000000e+02,4.1724793725429601e-58,3.8686078882394684e-134,3.0373317031276003e-04
1.5200000000000000e+02,5.6230677664934854e-57,1.9075430862429209e-133,1.1082384922582372e-04
1.5300000000000000e+02,7.3375384416934091e-56,9.2832077671588277e-133,9.5548469566338179e-05
1.5400000000000000e+02,9.2730254605867751e-55,4.4605946286751112e-132,3.3394756434172555e-05
1.5500000000000000e+02,1.1352188823132839e-53,2.1169817342097123e-131,2.3891036397381120e-05
1.5600000000000000e+02,1.3465270317323760e-52,9.9270939782863927e-131,3.0500091061273061e-05
1.5700000000000000e+02,1.5478015289919974e-51,4.6009933973483937e-130,1.2204787521024642e-04
1.5800000000000000e+02,1.7245065286006613e-50,2.1083492533470907e-129,2.6819117953399068e-04
1.5900000000000000e+02,1.8627121366595192e-49,9.5548884334478334e-129,2.9369816418489632e-04
1.6000000000000000e+02,1.9509102433367165e-48,4.2837634959227842e-128,2.7527015684455193e-04
1.6100000000000000e+02,1.9816009833571728e-47,1.9004708324031280e-127,1.5793383763248854e-04
1.6200000000000000e+02,1.9523456707261427e-46,8.3453885216681737e-127,8.9880218845278325e-05
1.6300000000000000e+02,1.8660812484941757e-45,3.6281925938848937e-126,1.1321316659639594e-04
1.6400000000000000e+02,1.7306412751710942e-44,1.5620560975212139e-125,2.2047938008972433e-04
1.6500000000000000e+02,1.5575903234812787e-43,6.6613939715094768e-125,3.7283807354487842e-04
1.6600000000000000e+02,1.3606105115062845e-42,2.8144356016822109e-124,3.9331731596992998e-04
1.6700000000000000e+02,1.1537489320208318e-41,1.1783295734904721e-123,6.5328566398485471e-04
1.6800000000000000e+02,9.4983042578880253e-41,4.8896676829932503e-123,9.4195062598772074e-04
1.6900000000000000e+02,7.5927029575346484e-40,2.0114689512672002e-122,9.4909113310246470e-04
1.7000000000000000e+02,5.8941149733218496e-39,8.2044548927872148e-122,1.0394761011292427e-03
1.7100000000000000e+02,4.4439281735002364e-38,3.3186875927118788e-121,9.7324779582824738e-04
1.7200000000000000e+02,3.2545745934847859e-37,1.3314905768470045e-120,8.2252085805818633e-04
1.7300000000000000e+02,2.3155330785664540e-36,5.2995246783374581e-120,7.8818987707944576e-04
1.7400000000000000e+02,1.6006133959819634e-35,2.0928213605577602e-119,4.5467733830438246e-04
1.7500000000000000e+02,1.0750983393537286e-34,8.2014490188919741e-119,1.2188614523291092e-04
1.7600000000000000e+02,7.0174991534188008e-34,3.1898962420535622e-118,8.6027085703719994e-05
1.7700000000000000e+02,4.4517811754150198e-33,1.2315501593779773e-117,3.4762861917635073e-05
1.7800000000000000e+02,2.7450240032310108e-32,4.7203813439988057e-117,4.2916436284054023e-05
1.7900000000000000e+02,1.6453639046925704e-31,1.7964257246214688e-116,1.6155043278205804e-04
1.8000000000000000e+02,9.5878879405097565e-31,6.7889783981730378e-116,2.0302274977436802e-04
1.8100000000000000e+02,5.4321286175899194e-30,2.5480999460553889e-115,1.8338108021493212e-04
1.8200000000000000e+02,2.9925653179879172e-29,9.4994278130913880e-115,9.4035883977405086e-05
1.8300000000000000e+02,1.6031854269535743e-28,3.5180155652771482e-114,1.4709190194594009e-05
1.8400000000000000e+02,8.3527651208241723e-28,1.2943928672319589e-113,4.3936342246768781e-05
1.8500000000000000e+02,4.2327549118964749e-27,4.7320537069493388e-113,2.6924076227708907e-05
1.8600000000000000e+02,2.0864240635524662e-26,1.7190720327085428e-112,7.5352541211849079e-05
1.8700000000000000e+02,1.0004825235949010e-25,6.2064543366094807e-112,2.5117981888397493e-04
1.8800000000000000e+02,4.6675139617201312e-25,2.2271065087010612e-111,3.0639518132029347e-04
1.8900000000000000e+02,2.1187214175132049e-24,7.9437923815530956e-111,3.0293889313959287e-04
1.9000000000000000e+02,9.3587669547840426e-24,2.8167256200379708e-110,1.8798578033977427e-04
1.9100000000000000e+02,4.0231502813836958e-23,9.9295609811571408e-110,2.8068025505221256e-05
1.9200000000000000e+02,1.6833145146938677e-22,3.4803452224748194e-109,8.1768041316563107e-05
1.9300000000000000e+02,6.8559375074773917e-22,1.2129927347356086e-108,1.0332889420460324e-04
1.9400000000000000e+02,2.7184742849068559e-21,4.2041038443791454e-108,8.8981945757924796e-05
1.9500000000000000e+02,1.0495378558541812e-20,1.4491147401140015e-107,6.3611525198760781e-05
1.9600000000000000e+02,3.9459093470105720e-20,4.9679816427761043e-107,1.8096978422543813e-07
1.9700000000000000e+02,1.4449013419656919e-19,1.6940954852639770e-106,2.5175068641392451e-05
1.9800000000000000e+02,5.1539733021863930e-19,5.7465660559717961e-106,2.9841196334413368e-05
1.9900000000000000e+02,1.7911627255774871e-18,1.9391999384466715e-105,3.2072647809568692e-04
2.0000000000000000e+02,6.0659457844101372e-18,6.5104447370099643e-105,6.8128976850360967e-04
2.0100000000000000e+02,2.0022594999315220e-17,2.1747133349897861e-104,7.3202341718397025e-04
2.0200000000000000e+02,6.4430978003627441e-17,7.2281191859637237e-104,6.7011362805938506e-04
2.0300000000000000e+02,2.0217268572744742e-16,2.3906082098014603e-103,3.1909802697625839e-04
2.0400000000000000e+02,6.1874463138822345e-16,7.8682561256290927e-103,1.2791604637887261e-04
2.0500000000000000e+02,1.8474662026257716e-15,2.5772824865277527e-102,1.6270922854560418e-04
2.0600000000000000e+02,5.3831894422837909e-15,8.4020412664858797e-102,3.2832612985611069e-05
2.0700000000000000e+02,1.5311931562515393e-14,2.7262897195154115e-101,7.2651921815705859e-05
2.0800000000000000e+02,4.2528820758140687e-14,8.8053807384993263e-101,8.1931477765236524e-05
2.0900000000000000e+02,1.1538308211039726e-13,2.8309821866945583e-100,7.8329803988520333e-05
2.1000000000000000e+02,3.0588259202675745e-13,9.0607123085230403e-100,1.3482340336999331e-04
2.1100000000000000e+02,7.9263819387636346e-13,2.8869983250356619e-99,8.1327477989248960e-05
2.1200000000000000e+02,2.0084509178724691e-12,9.1582383712477226e-99,1.1411595636288631e-04
2.1300000000000000e+02,4.9782367821286225e-12,2.8925460486583699e-98,1.0786182563221416e-04
2.1400000000000000e+02,1.2074879409975122e-11,9.0964668910529479e-98,8.5498233730089076e-05
2.1500000000000000e+02,2.8671437266250833e-11,2.8484593745952731e-97,7.7991396416925808e-05
2.1600000000000000e+02,6.6671858729263483e-11,8.8820326416287991e-97,8.5194449515367133e-05
2.1700000000000000e+02,1.5188978208237387e-10,2.7580333148221324e-96,1.1398340750493372e-04
2.1800000000000000e+02,3.3913473193379181e-10,8.5288557401404173e-96,1.4564588717641165e-04
2.1900000000000000e+02,7.4239641072972765e-10,2.6266670243550539e-95,2.6344499478699951e-04
2.2000000000000000e+02,1.5939619861204591e-09,8.0567654286290785e-95,2.2289977751830444e-04
2.2100000000000000e+02,3.3577847489340295e-09,2.4613643341408710e-94,3.5369719509785696e-04
2.2200000000000000e+02,6.9424038160316990e-09,7.4897654551806028e-94,5.4305491215881046e-04
2.2300000000000000e+02,1.4092657194208741e-08,2.2701519203449755e-93,4.4586593729756252e-04
2.2400000000000000e+02,2.8095705511618823e-08,6.8541388482724124e-93,5.7681359474629564e-04
2.2500000000000000e+02,5.5027906373708479e-08,2.0614778219881147e-92,5.5607296940788677e-04
2.2600000000000000e+02,1.0591262438314650e-07,6.1765846041607998e-92,3.9893773587192333e-04
2.2700000000000000e+02,2.0037959521877732e-07,1.8436475633577207e-91,3.8685672428940643e-04
2.2800000000000000e+02,3.7274616272017600e-07,5.4825510389558279e-91,1.2651938359007435e-04
2.2900000000000000e+02,6.8191962492563699e-07,1.6243435860443841e-90,1.3217382991767456e-05
2.3000000000000000e+02,1.2271944291970244e-06,4.7948872165429290e-90,6.1386517713779939e-05
2.3100000000000000e+02,2.1729363341253747e-06,1.4102584830574599e-89,4.1340508747878949e-05
2.3200000000000000e+02,3.7863494312671406e-06,4.1328830404209139e-89,3.8878233689855108e-05
2.3300000000000000e+02,6.4940313917014949e-06,1.2068562180330059e-88,1.0735853078432138e-06
2.3400000000000000e+02,1.0964814996127101e-05,3.5117180805562660e-88,6.6937019900947751e-05
2.3500000000000000e+02,1.8228375469669091e-05,1.0182603769426769e-87,8.8946227012610626e-05
2.3600000000000000e+02,2.9841050931839337e-05,2.9422953365282103e-87,1.6365676783630323e-04
2.3700000000000000e+02,4.8111927275321496e-05,8.4725622334411815e-87,3.6385872180052430e-04
2.3800000000000000e+02,7.6402944228529964e-05,2.4314031254576337e-86,4.0095655721526612e-04
2.3900000000000000e+02,1.1951584295219223e-04,6.9538487315372114e-86,4.0224605114543309e-04
2.4000000000000000e+02,1.8417524981205005e-04,1.9821280104165747e-85,2.8527022182856497e-04
2.4100000000000000e+02,2.7960997598477455e-04,5.6310351802356678e-85,9.8406438563986186e-05
2.4200000000000000e+02,4.1822257580522072e-04,1.5944339279055089e-84,1.0401467130615148e-04
2.4300000000000000e+02,6.1631938964260805e-04,4.4998495951885012e-84,9.7846001764060602e-05
2.4400000000000000e+02,8.9484921497690138e-04,1.2658256033532285e-83,6.1642763359065524e-05
2.4500000000000000e+02,1.2800687725207168e-03,3.5493201220510693e-83,5.5738593791110656e-05
2.4600000000000000e+02,1.8040189084735235e-03,9.9202516435890973e-83,3.6918973743994380e-05
2.4700000000000000e+02,2.5046603089935184e-03,2.7638663088092691e-82,7.2998493886879901e-05
2.4800000000000000e+02,3.4254866323579132e-03,7.6760643554425636e-82,9.1245372673157306e-05
2.4900000000000000e+02,4.6144135694261481e-03,2.1251893458891583e-81,1.3981232924908078e-04
2.5000000000000000e+02,6.1217432329720234e-03,5.8654877085691127e-81,3.6033915682071895e-04
2.5100000000000000e+02,7.9970341193422965e-03,1.6138677774264706e-80,6.2796387795577345e-04
2.5200000000000000e+02,1.0284776887624426e-02,4.4268903280636432e-80,7.3698515959945876e-04
2.5300000000000000e+02,1.3018892145141896e-02,1.2106150283727682e-79,6.0136191299418353e-04
2.5400000000000000e+02,1.6216230080911432e-02,3.3006476852761116e-79,3.5198273490395868e-04
2.5500000000000000e+02,1.9869456926700713e-02,8.9719583588037879e-79,2.2920311624379465e-04
2.5600000000000000e+02,2.3939942932886784e-02,2.4315281258951422e-78,2.5007127422355894e-04
2.5700000000000000e+02,2.8351491880293175e-02,6.5702841877244661e-78,2.5070247255712359e-04
2.5800000000000000e+02,3.2985933395673038e-02,1.7701517831960901e-77,1.8777207013430633e-04
2.5900000000000000e+02,3.7681690591807961e-02,4.7551792140280300e-77,1.5090278093507825e-04
2.6000000000000000e+02,4.2236392163775130e-02,1.2736839904261501e-76,1.6476371931450757e-04
2.6100000000000000e+02,4.6414385179709007e-02,3.4017559474355554e-76,1.7241066393614856e-04
2.6200000000000000e+02,4.9959604698033004e-02,9.0593988592332756e-76,1.6985235339816163e-04
2.6300000000000000e+02,5.2613673570817997e-02,2.4057934578711601e-75,2.1622779135640802e-04
2.6400000000000000e+02,5.4138371223799657e-02,6.3707103460745899e-75,3.3466376139345449e-04
2.6500000000000000e+02,5.4340786601396351e-02,1.6822697667541969e-74,4.3541319141616276e-04
2.6600000000000000e+02,5.3098659890951236e-02,4.4298523410361876e-74,4.0108827177662472e-04
2.6700000000000000e+02,5.0382764898087323e-02,1.1632582301566861e-73,2.7092171112948633e-04
2.6800000000000000e+02,4.6272864365988910e-02,3.0462364509117112e-73,2.1999603745967046e-04
2.6900000000000000e+02,4.0963951988634603e-02,7.9553424377966088e-73,3.1936199321699204e-04
2.7000000000000000e+02,3.4760277697513810e-02,2.0719010840284433e-72,4.1666807205931346e-04
2.7100000000000000e+02,2.8056012184506707e-02,5.3814708322508988e-72,3.9560132875421616e-04
2.7200000000000000e+02,2.1303173756036468e-02,1.3939963823759067e-71,2.9515494031657054e-04
2.7300000000000000e+02,1.4969344711304943e-02,3.6012869089477583e-71,1.6531952126028917e-04
2.7400000000000000e+02,9.4894574257675546e-03,9.2788861129090064e-71,1.1740935720563673e-04
2.7500000000000000e+02,5.2172970346040948e-03,2.3844187675369134e-70,1.3659772540784254e-04
2.7600000000000000e+02,2.3831666314112709e-03,6.1111676274724647e-70,9.7375332683744020e-05
2.7700000000000000e+02,1.0642015414452928e-03,1.5621658793335466e-69,6.9915364933828962e-05
2.7800000000000000e+02,1.1728609120880583e-03,3.9828833901621993e-69,7.2774860909724482e-05
2.7900000000000000e+02,2.4669657973468984e-03,1.0128418382595497e-68,5.8417865809871904e-05
2.8000000000000000e+02,4.5813597636934740e-03,2.5690069433483670e-68,6.3197781899436106e-05
2.8100000000000000e+02,7.0773920951114665e-03,6.4994175073183210e-68,7.1565629271916757e-05
2.8200000000000000e+02,9.5029623156761070e-03,1.6401173358832326e-67,7.1285334998225387e-05
2.8300000000000000e+02,1.1453857753602456e-02,4.1283113698158938e-67,1.5809328588497392e-04
2.8400000000000000e+02,1.2627076427418270e-02,1.0365079574455445e-66,3.2653862606147477e-04
2.8500000000000000e+02,1.2858445655826041e-02,2.5958586286276419e-66,3.7327008088622570e-04
2.8600000000000000e+02,1.2139286983683719e-02,6.4848969200869431e-66,4.4302961992876008e-04
2.8700000000000000e+02,1.0609509086813301e-02,1.6160102626542058e-65,6.1182989596569794e-04
2.8800000000000000e+02,8.5274239119273783e-03,4.0170701301158563e-65,6.2561558519610332e-04
2.8900000000000000e+02,6.2202898013238687e-03,9.9610278139502787e-65,6.2483213698218295e-04
